carrier_id,carrier_name,country_name,country_code,national_destination_code
1451,AircelTamN,India,91,9750
1451,AircelTamN,India,91,9865
1451,AircelTamN,India,91,9942
1451,AircelTamN,India,91,42
1453,AircelDe,India,91,
1456,TelmobBF,Burkina Faso,226,7090
1457,VodafoneGer,Germany,49,1520
1457,VodafoneGer,Germany,49,02
1460,Setar Aruba,Aruba,297,69
1460,Setar Aruba,Aruba,297,
1465,VodafoneAUST,Australia,61,404
1465,VodafoneAUST,Australia,61,4206
1465,VodafoneAUST,Australia,61,4209
1465,VodafoneAUST,Australia,61,424
1465,VodafoneAUST,Australia,61,433
1465,VodafoneAUST,Australia,61,449
1465,VodafoneAUST,Australia,61,4888
1466,FarEastTW1,Taiwan,886,
1467,Far EasTone,Taiwan,886,930
1467,Far EasTone,Taiwan,886,9761
1468,TelefonicaCR,CostaRica,506,04
1469,Nucleo,Paraguay,595,
1471,ANTEL,Uruguay,598,99
1472,ALTYN Turkm,Turkmenistan,993,62
1472,ALTYN Turkm,Turkmenistan,993,
1477,SIMIN1,Iceland,354,612
1478,SIMIN2,Iceland,354,385
1478,SIMIN2,Iceland,354,87
1480,HTEronet,Burkina Faso,387,64
1481,orangCaraibe,Caraibe,590,69026
1481,orangCaraibe,Caraibe,590,69057
1481,orangCaraibe,Caraibe,590,69060
1481,orangCaraibe,Caraibe,590,69073
1481,orangCaraibe,Caraibe,590,69620
1481,orangCaraibe,Caraibe,590,69624
1481,orangCaraibe,Caraibe,590,69634
1481,orangCaraibe,Caraibe,590,69637
1481,orangCaraibe,Caraibe,590,69644
1481,orangCaraibe,Caraibe,590,69685
1483,Claro CostaR,Switzerland,506,7007
1483,Claro CostaR,Switzerland,506,7019
1483,Claro CostaR,Switzerland,506,7029
1483,Claro CostaR,Switzerland,506,7067
1483,Claro CostaR,Switzerland,506,7071
1483,Claro CostaR,Switzerland,506,7092
1483,Claro CostaR,Switzerland,506,7093
1483,Claro CostaR,Switzerland,506,03
1484,VodafonePRT,Portugal,351,921
1484,VodafonePRT,Portugal,351,927
1486,UnionFone,United States,1,208
1488,IdeaPu,India,91,9781
1488,IdeaPu,India,91,9814
1488,IdeaPu,India,91,9855
1489,LeoNam,Namibia,264,03
1492,TigoColumbia,Columbia,57,3005
1492,TigoColumbia,Columbia,57,3006
1492,TigoColumbia,Columbia,57,3042
1492,TigoColumbia,Columbia,57,3044
1494,Kartel,Kazakhstan,7,
1495,Vietnamobile,Vietnam,84,922
1495,Vietnamobile,Vietnam,84,05
1496,Setel,AntillesNDL,599,3181
1496,Setel,AntillesNDL,599,3184
1496,Setel,AntillesNDL,599,553
1496,Setel,AntillesNDL,599,585
1496,Setel,AntillesNDL,599,795
1499,Dhivehi MDV,Maldives,960,01
1501,Viettel,Vietnam,84,163
1501,Viettel,Vietnam,84,169
1501,Viettel,Vietnam,84,0421
1502,Entel,Chile,56,9521
1502,Entel,Chile,56,966
1502,Entel,Chile,56,96769
1502,Entel,Chile,56,96777
1502,Entel,Chile,56,96787
1502,Entel,Chile,56,96795
1502,Entel,Chile,56,96878
1502,Entel,Chile,56,9738
1502,Entel,Chile,56,9751
1502,Entel,Chile,56,9774
1502,Entel,Chile,56,9787
1502,Entel,Chile,56,9789
1502,Entel,Chile,56,9795
1502,Entel,Chile,56,9796
1502,Entel,Chile,56,9798
1502,Entel,Chile,56,9801
1502,Entel,Chile,56,9813
1502,Entel,Chile,56,9819
1502,Entel,Chile,56,9840
1502,Entel,Chile,56,9875
1502,Entel,Chile,56,9906084
1502,Entel,Chile,56,99140
1502,Entel,Chile,56,9915
1502,Entel,Chile,56,9929
1502,Entel,Chile,56,9931
1502,Entel,Chile,56,9949
1502,Entel,Chile,56,9950
1502,Entel,Chile,56,99967
1504,CVMexico,Mexico,52,231126
1504,CVMexico,Mexico,52,241140
1504,CVMexico,Mexico,52,282114
1504,CVMexico,Mexico,52,322196
1504,CVMexico,Mexico,52,384111
1504,CVMexico,Mexico,52,415128
1504,CVMexico,Mexico,52,427149
1504,CVMexico,Mexico,52,442476
1504,CVMexico,Mexico,52,449274
1504,CVMexico,Mexico,52,461228
1504,CVMexico,Mexico,52,618210
1504,CVMexico,Mexico,52,625140
1504,CVMexico,Mexico,52,627127
1504,CVMexico,Mexico,52,642138
1504,CVMexico,Mexico,52,646227
1504,CVMexico,Mexico,52,653143
1504,CVMexico,Mexico,52,662353
1504,CVMexico,Mexico,52,664440
1504,CVMexico,Mexico,52,667336
1504,CVMexico,Mexico,52,669212
1504,CVMexico,Mexico,52,717107
1504,CVMexico,Mexico,52,791107
1504,CVMexico,Mexico,52,828134
1504,CVMexico,Mexico,52,831139
1504,CVMexico,Mexico,52,831141
1504,CVMexico,Mexico,52,834214
1504,CVMexico,Mexico,52,984176
1506,VodafoneRo,Romania,40,72
1507,VodafoneQT,Qatar,974,02
1508,TelcellSM,Netherlands Antilles,599,556
1510,Kcell,Kazakhstan,7,02
1511,VodafoneUK,UK,44,7407
1511,VodafoneUK,UK,44,74080
1511,VodafoneUK,UK,44,7425
1511,VodafoneUK,UK,44,7436
1511,VodafoneUK,UK,44,7444
1511,VodafoneUK,UK,44,7554
1511,VodafoneUK,UK,44,7586
1511,VodafoneUK,UK,44,7733
1511,VodafoneUK,UK,44,7748
1511,VodafoneUK,UK,44,7766
1511,VodafoneUK,UK,44,7768
1511,VodafoneUK,UK,44,7778
1511,VodafoneUK,UK,44,7786
1511,VodafoneUK,UK,44,7788
1511,VodafoneUK,UK,44,7795
1511,VodafoneUK,UK,44,7798
1511,VodafoneUK,UK,44,7826
1511,VodafoneUK,UK,44,7990
1511,VodafoneUK,UK,44,15
1512,VodafoneNL,Netherlands,31,611
1512,VodafoneNL,Netherlands,31,654
1513,UcomBu,Burundi,257,82
1517,Polkomtel,Poland,48,725
1517,Polkomtel,Poland,48,7274
1517,Polkomtel,Poland,48,781
1518,OI1Brazil,Brazil,55,14
1518,OI1Brazil,Brazil,55,15
1518,OI1Brazil,Brazil,55,16
1518,OI1Brazil,Brazil,55,17
1518,OI1Brazil,Brazil,55,24
1518,OI1Brazil,Brazil,55,35
1518,OI1Brazil,Brazil,55,87
1518,OI1Brazil,Brazil,55,88
1520,AWN,Thailand,66,9241
1520,AWN,Thailand,66,9246
1520,AWN,Thailand,66,9279
1520,AWN,Thailand,66,9297
1520,AWN,Thailand,66,9340
1520,AWN,Thailand,66,9355
1520,AWN,Thailand,66,9358
1520,AWN,Thailand,66,9359
1520,AWN,Thailand,66,9362
1521,TVLVan,Vanuatu,678,779
1522,Reliance,India,91,7304
1522,Reliance,India,91,7305
1522,Reliance,India,91,7620
1522,Reliance,India,91,7667
1522,Reliance,India,91,7827
1522,Reliance,India,91,8081
1522,Reliance,India,91,8088
1522,Reliance,India,91,8103
1522,Reliance,India,91,8252
1522,Reliance,India,91,82538
1522,Reliance,India,91,82618
1522,Reliance,India,91,82619
1522,Reliance,India,91,82650
1522,Reliance,India,91,8430
1522,Reliance,India,91,84428
1522,Reliance,India,91,84439
1522,Reliance,India,91,8591
1522,Reliance,India,91,9025
1522,Reliance,India,91,9595
1522,Reliance,India,91,9861
1522,Reliance,India,91,67
1523,?lands FIN,Finland,358,4570
1523,?lands FIN,Finland,358,4576
1524,QCELL,Gambia,220,3
1525,DigicelP,Panama,507,60
1525,DigicelP,Panama,507,61
1526,TelecomNZ,New Zealand,64,05
1527,DigicelPu,NewGuinea,675,71
1528,EconetLe,Lesotho,266,02
1529,LLC-T2-Mob,Russia,7,351
1529,LLC-T2-Mob,Russia,7,35226
1529,LLC-T2-Mob,Russia,7,84235911
1529,LLC-T2-Mob,Russia,7,84235955
1529,LLC-T2-Mob,Russia,7,9002184
1529,LLC-T2-Mob,Russia,7,9002186
1529,LLC-T2-Mob,Russia,7,9004714
1529,LLC-T2-Mob,Russia,7,902155
1529,LLC-T2-Mob,Russia,7,902355
1529,LLC-T2-Mob,Russia,7,90238
1529,LLC-T2-Mob,Russia,7,902464
1529,LLC-T2-Mob,Russia,7,90247
1529,LLC-T2-Mob,Russia,7,902506
1529,LLC-T2-Mob,Russia,7,902511
1529,LLC-T2-Mob,Russia,7,902514
1529,LLC-T2-Mob,Russia,7,90254
1529,LLC-T2-Mob,Russia,7,902579
1529,LLC-T2-Mob,Russia,7,902666
1529,LLC-T2-Mob,Russia,7,902672
1529,LLC-T2-Mob,Russia,7,90268
1529,LLC-T2-Mob,Russia,7,902693
1529,LLC-T2-Mob,Russia,7,90279
1529,LLC-T2-Mob,Russia,7,902815
1529,LLC-T2-Mob,Russia,7,902817
1529,LLC-T2-Mob,Russia,7,902825
1529,LLC-T2-Mob,Russia,7,902936
1529,LLC-T2-Mob,Russia,7,904242
1529,LLC-T2-Mob,Russia,7,904263
1529,LLC-T2-Mob,Russia,7,904264
1529,LLC-T2-Mob,Russia,7,904269
1529,LLC-T2-Mob,Russia,7,90441
1529,LLC-T2-Mob,Russia,7,90477
1529,LLC-T2-Mob,Russia,7,90478
1529,LLC-T2-Mob,Russia,7,908005
1529,LLC-T2-Mob,Russia,7,90830
1529,LLC-T2-Mob,Russia,7,908496
1529,LLC-T2-Mob,Russia,7,908497
1529,LLC-T2-Mob,Russia,7,9086083
1529,LLC-T2-Mob,Russia,7,9086084
1529,LLC-T2-Mob,Russia,7,90865
1529,LLC-T2-Mob,Russia,7,90866
1529,LLC-T2-Mob,Russia,7,90875
1529,LLC-T2-Mob,Russia,7,90876
1529,LLC-T2-Mob,Russia,7,95028
1529,LLC-T2-Mob,Russia,7,95031
1529,LLC-T2-Mob,Russia,7,95035
1529,LLC-T2-Mob,Russia,7,95053
1529,LLC-T2-Mob,Russia,7,950946
1529,LLC-T2-Mob,Russia,7,95125
1529,LLC-T2-Mob,Russia,7,951275
1529,LLC-T2-Mob,Russia,7,951277
1529,LLC-T2-Mob,Russia,7,951278
1529,LLC-T2-Mob,Russia,7,951290
1529,LLC-T2-Mob,Russia,7,951292
1529,LLC-T2-Mob,Russia,7,951343
1529,LLC-T2-Mob,Russia,7,951358
1529,LLC-T2-Mob,Russia,7,95190
1529,LLC-T2-Mob,Russia,7,95192
1529,LLC-T2-Mob,Russia,7,951992
1529,LLC-T2-Mob,Russia,7,951994
1529,LLC-T2-Mob,Russia,7,95247
1529,LLC-T2-Mob,Russia,7,952660
1529,LLC-T2-Mob,Russia,7,952661
1529,LLC-T2-Mob,Russia,7,952662
1529,LLC-T2-Mob,Russia,7,952674
1529,LLC-T2-Mob,Russia,7,952678
1529,LLC-T2-Mob,Russia,7,952724
1529,LLC-T2-Mob,Russia,7,953031
1529,LLC-T2-Mob,Russia,7,953412
1529,LLC-T2-Mob,Russia,7,953415
1529,LLC-T2-Mob,Russia,7,953445
1529,LLC-T2-Mob,Russia,7,953446
1529,LLC-T2-Mob,Russia,7,95349
1529,LLC-T2-Mob,Russia,7,953899
1529,LLC-T2-Mob,Russia,7,953975
1529,LLC-T2-Mob,Russia,7,9586442
1529,LLC-T2-Mob,Russia,7,99200
1529,LLC-T2-Mob,Russia,7,99220
1529,LLC-T2-Mob,Russia,7,99231
1529,LLC-T2-Mob,Russia,7,99235
1529,LLC-T2-Mob,Russia,7,99250
1529,LLC-T2-Mob,Russia,7,99600
1529,LLC-T2-Mob,Russia,7,996015
1529,LLC-T2-Mob,Russia,7,99615
1529,LLC-T2-Mob,Russia,7,99672
1529,LLC-T2-Mob,Russia,7,99673
1529,LLC-T2-Mob,Russia,7,9968013
1529,LLC-T2-Mob,Russia,7,99989
1529,LLC-T2-Mob,Russia,7,99992
1529,LLC-T2-Mob,Russia,7,39
1533,VodaWI,India,91,9687
1533,VodaWI,India,91,05
1534,OrangeTelK,Kenya,254,770
1534,OrangeTelK,Kenya,254,774
1535,Nurtelecom,Kyrgyzstan,996,70
1536,TelecomCook,CookIslands,682,8
1539,Vinaphone,Vietnam,84,123
1539,Vinaphone,Vietnam,84,91
1540,NextelBr,Brazil,55,1194740
1540,NextelBr,Brazil,55,1194742
1540,NextelBr,Brazil,55,1297407
1540,NextelBr,Brazil,55,1397401
1540,NextelBr,Brazil,55,1397402
1540,NextelBr,Brazil,55,1497400
1540,NextelBr,Brazil,55,1597402
1540,NextelBr,Brazil,55,1697402
1540,NextelBr,Brazil,55,1997407
1540,NextelBr,Brazil,55,2196401
1540,NextelBr,Brazil,55,2196403
1540,NextelBr,Brazil,55,2196405
1540,NextelBr,Brazil,55,737400
1540,NextelBr,Brazil,55,747400
1540,NextelBr,Brazil,55,847400
1540,NextelBr,Brazil,55,857400
1540,NextelBr,Brazil,55,877400
1540,NextelBr,Brazil,55,897400
1541,SkyMobil,Kyrgyzstan,996,772
1541,SkyMobil,Kyrgyzstan,996,779
1542,Smart Axiata,Combodge,855,86
1542,Smart Axiata,Combodge,855,87
1543,DigiMalay,Malaysia,60,1046
1543,DigiMalay,Malaysia,60,10907
1543,DigiMalay,Malaysia,60,10908
1543,DigiMalay,Malaysia,60,1093
1543,DigiMalay,Malaysia,60,1096
1543,DigiMalay,Malaysia,60,1097
1543,DigiMalay,Malaysia,60,11204
1543,DigiMalay,Malaysia,60,15960
1543,DigiMalay,Malaysia,60,16
1544,Lusacell,Mexico,52,050
1547,TelenorDN,Denmark,45,254
1547,TelenorDN,Denmark,45,257
1547,TelenorDN,Denmark,45,2594
1547,TelenorDN,Denmark,45,326
1547,TelenorDN,Denmark,45,331
1547,TelenorDN,Denmark,45,338
1547,TelenorDN,Denmark,45,345
1547,TelenorDN,Denmark,45,346
1547,TelenorDN,Denmark,45,354
1547,TelenorDN,Denmark,45,359
1547,TelenorDN,Denmark,45,363
1547,TelenorDN,Denmark,45,365
1547,TelenorDN,Denmark,45,398
1547,TelenorDN,Denmark,45,409
1547,TelenorDN,Denmark,45,4270
1547,TelenorDN,Denmark,45,441
1547,TelenorDN,Denmark,45,452
1547,TelenorDN,Denmark,45,454
1547,TelenorDN,Denmark,45,461
1547,TelenorDN,Denmark,45,462
1547,TelenorDN,Denmark,45,468
1547,TelenorDN,Denmark,45,472
1547,TelenorDN,Denmark,45,476
1547,TelenorDN,Denmark,45,481
1547,TelenorDN,Denmark,45,497
1547,TelenorDN,Denmark,45,501
1547,TelenorDN,Denmark,45,505
1547,TelenorDN,Denmark,45,528
1547,TelenorDN,Denmark,45,5397
1547,TelenorDN,Denmark,45,541
1547,TelenorDN,Denmark,45,565
1547,TelenorDN,Denmark,45,566
1547,TelenorDN,Denmark,45,569
1547,TelenorDN,Denmark,45,578
1547,TelenorDN,Denmark,45,579
1547,TelenorDN,Denmark,45,592
1547,TelenorDN,Denmark,45,596
1547,TelenorDN,Denmark,45,598
1547,TelenorDN,Denmark,45,608
1547,TelenorDN,Denmark,45,6095
1547,TelenorDN,Denmark,45,622
1547,TelenorDN,Denmark,45,632
1547,TelenorDN,Denmark,45,648
1547,TelenorDN,Denmark,45,654
1547,TelenorDN,Denmark,45,708
1547,TelenorDN,Denmark,45,709
1547,TelenorDN,Denmark,45,7191
1547,TelenorDN,Denmark,45,7195
1547,TelenorDN,Denmark,45,7199
1547,TelenorDN,Denmark,45,733
1547,TelenorDN,Denmark,45,736
1547,TelenorDN,Denmark,45,737
1547,TelenorDN,Denmark,45,761
1547,TelenorDN,Denmark,45,762
1547,TelenorDN,Denmark,45,785
1547,TelenorDN,Denmark,45,792
1547,TelenorDN,Denmark,45,796
1547,TelenorDN,Denmark,45,8150
1547,TelenorDN,Denmark,45,8160
1547,TelenorDN,Denmark,45,8164
1547,TelenorDN,Denmark,45,8176
1547,TelenorDN,Denmark,45,8179
1547,TelenorDN,Denmark,45,822
1547,TelenorDN,Denmark,45,826
1547,TelenorDN,Denmark,45,829
1547,TelenorDN,Denmark,45,864
1547,TelenorDN,Denmark,45,868
1547,TelenorDN,Denmark,45,875
1547,TelenorDN,Denmark,45,888
1547,TelenorDN,Denmark,45,893
1547,TelenorDN,Denmark,45,9135
1547,TelenorDN,Denmark,45,9188
1547,TelenorDN,Denmark,45,9194
1547,TelenorDN,Denmark,45,9197
1547,TelenorDN,Denmark,45,9199
1547,TelenorDN,Denmark,45,9226
1547,TelenorDN,Denmark,45,9228
1547,TelenorDN,Denmark,45,9292
1547,TelenorDN,Denmark,45,963
1547,TelenorDN,Denmark,45,966
1547,TelenorDN,Denmark,45,986
1547,TelenorDN,Denmark,45,989
1548,BhartiDel,India,91,8002
1548,BhartiDel,India,91,8292
1548,BhartiDel,India,91,84920
1548,BhartiDel,India,91,8757
1548,BhartiDel,India,91,8800
1548,BhartiDel,India,91,8809
1548,BhartiDel,India,91,9178
1548,BhartiDel,India,91,9546
1548,BhartiDel,India,91,9650
1548,BhartiDel,India,91,9679
1548,BhartiDel,India,91,9777
1548,BhartiDel,India,91,9794
1548,BhartiDel,India,91,9906
1548,BhartiDel,India,91,9938
1548,BhartiDel,India,91,9939
1548,BhartiDel,India,91,9955
1549,BhartiKT,India,91,7760
1549,BhartiKT,India,91,9663
1549,BhartiKT,India,91,9902
1550,BhartiAP,India,91,9177
1550,BhartiAP,India,91,9701
1550,BhartiAP,India,91,49
1551,BhartiKK,India,91,85830
1551,BhartiKK,India,91,85858
1552,BhartiHY,India,91,85719
1552,BhartiHY,India,91,85720
1553,BhartiMA,India,91,8600
1553,BhartiMA,India,91,9503
1553,BhartiMA,India,91,90
1554,BhartiMB,India,91,9967
1556,BhartiCH,India,91,9840
1557,BhartiMaP,India,91,93
1559,BhartiGuj,India,91,9725
1560,BhartiTamN,India,91,7708
1560,BhartiTamN,India,91,80569
1560,BhartiTamN,India,91,87543
1560,BhartiTamN,India,91,87549
1560,BhartiTamN,India,91,95002
1560,BhartiTamN,India,91,95005
1560,BhartiTamN,India,91,95009
1560,BhartiTamN,India,91,95667
1560,BhartiTamN,India,91,96008
1560,BhartiTamN,India,91,96776
1560,BhartiTamN,India,91,96779
1560,BhartiTamN,India,91,97914
1560,BhartiTamN,India,91,97917
1560,BhartiTamN,India,91,99409
1562,Bharti,India,91,86270
1562,Bharti,India,91,86280
1563,Mattel2,Mauritania,222,373
1564,VodaKera,INDIA,91,85939
1569,BhartiPun,India,91,8146
1569,BhartiPun,India,91,9815
1570,Oricel,IvoryCoast,225,60
1572,DTACTh1,Thailand,66,81669
1572,DTACTh1,Thailand,66,81691
1572,DTACTh1,Thailand,66,81698
1573,DTACTh2,Thailand,66,94246
1573,DTACTh2,Thailand,66,94249
1573,DTACTh2,Thailand,66,94250
1573,DTACTh2,Thailand,66,94263
1573,DTACTh2,Thailand,66,94290
1573,DTACTh2,Thailand,66,94292
1573,DTACTh2,Thailand,66,94296
1573,DTACTh2,Thailand,66,94303
1573,DTACTh2,Thailand,66,94323
1573,DTACTh2,Thailand,66,94326
1573,DTACTh2,Thailand,66,94343
1573,DTACTh2,Thailand,66,94358
1573,DTACTh2,Thailand,66,94376
1573,DTACTh2,Thailand,66,94391
1573,DTACTh2,Thailand,66,94407
1573,DTACTh2,Thailand,66,94410
1573,DTACTh2,Thailand,66,94413
1573,DTACTh2,Thailand,66,94418
1573,DTACTh2,Thailand,66,94432
1573,DTACTh2,Thailand,66,94453
1573,DTACTh2,Thailand,66,94459
1573,DTACTh2,Thailand,66,94463
1573,DTACTh2,Thailand,66,94482
1573,DTACTh2,Thailand,66,94484
1573,DTACTh2,Thailand,66,94489
1573,DTACTh2,Thailand,66,94491
1573,DTACTh2,Thailand,66,94498
1573,DTACTh2,Thailand,66,94514
1573,DTACTh2,Thailand,66,94515
1573,DTACTh2,Thailand,66,94516
1573,DTACTh2,Thailand,66,94521
1573,DTACTh2,Thailand,66,94527
1573,DTACTh2,Thailand,66,94550
1573,DTACTh2,Thailand,66,94556
1573,DTACTh2,Thailand,66,94558
1573,DTACTh2,Thailand,66,94573
1573,DTACTh2,Thailand,66,94580
1573,DTACTh2,Thailand,66,94583
1573,DTACTh2,Thailand,66,94597
1573,DTACTh2,Thailand,66,94598
1573,DTACTh2,Thailand,66,94616
1573,DTACTh2,Thailand,66,94673
1573,DTACTh2,Thailand,66,94678
1573,DTACTh2,Thailand,66,94695
1573,DTACTh2,Thailand,66,94710
1573,DTACTh2,Thailand,66,94749
1573,DTACTh2,Thailand,66,94754
1573,DTACTh2,Thailand,66,94764
1573,DTACTh2,Thailand,66,94780
1573,DTACTh2,Thailand,66,94784
1573,DTACTh2,Thailand,66,94787
1573,DTACTh2,Thailand,66,94802
1573,DTACTh2,Thailand,66,94808
1573,DTACTh2,Thailand,66,94814
1573,DTACTh2,Thailand,66,94823
1573,DTACTh2,Thailand,66,94876
1573,DTACTh2,Thailand,66,94880
1573,DTACTh2,Thailand,66,94881
1573,DTACTh2,Thailand,66,94882
1573,DTACTh2,Thailand,66,94883
1573,DTACTh2,Thailand,66,94887
1573,DTACTh2,Thailand,66,94898
1573,DTACTh2,Thailand,66,94905
1573,DTACTh2,Thailand,66,94908
1573,DTACTh2,Thailand,66,94913
1573,DTACTh2,Thailand,66,94918
1573,DTACTh2,Thailand,66,94945
1573,DTACTh2,Thailand,66,94947
1573,DTACTh2,Thailand,66,94948
1573,DTACTh2,Thailand,66,94959
1573,DTACTh2,Thailand,66,94965
1573,DTACTh2,Thailand,66,94975
1573,DTACTh2,Thailand,66,94984
1573,DTACTh2,Thailand,66,94997
1573,DTACTh2,Thailand,66,95001
1573,DTACTh2,Thailand,66,95006
1573,DTACTh2,Thailand,66,95016
1573,DTACTh2,Thailand,66,95025
1573,DTACTh2,Thailand,66,95026
1573,DTACTh2,Thailand,66,95027
1573,DTACTh2,Thailand,66,95038
1573,DTACTh2,Thailand,66,95042
1573,DTACTh2,Thailand,66,95057
1573,DTACTh2,Thailand,66,95076
1573,DTACTh2,Thailand,66,95086
1573,DTACTh2,Thailand,66,95095
1573,DTACTh2,Thailand,66,95097
1573,DTACTh2,Thailand,66,95107
1573,DTACTh2,Thailand,66,95109
1573,DTACTh2,Thailand,66,95113
1573,DTACTh2,Thailand,66,95114
1573,DTACTh2,Thailand,66,95115
1573,DTACTh2,Thailand,66,95125
1573,DTACTh2,Thailand,66,99018
1573,DTACTh2,Thailand,66,99032
1573,DTACTh2,Thailand,66,99037
1573,DTACTh2,Thailand,66,99043
1573,DTACTh2,Thailand,66,99046
1573,DTACTh2,Thailand,66,99056
1573,DTACTh2,Thailand,66,99060
1573,DTACTh2,Thailand,66,99093
1573,DTACTh2,Thailand,66,99114
1573,DTACTh2,Thailand,66,99116
1573,DTACTh2,Thailand,66,99119
1573,DTACTh2,Thailand,66,99123
1573,DTACTh2,Thailand,66,99126
1573,DTACTh2,Thailand,66,99139
1573,DTACTh2,Thailand,66,99151
1573,DTACTh2,Thailand,66,99159
1573,DTACTh2,Thailand,66,99169
1573,DTACTh2,Thailand,66,99190
1573,DTACTh2,Thailand,66,99191
1573,DTACTh2,Thailand,66,99206
1573,DTACTh2,Thailand,66,99207
1573,DTACTh2,Thailand,66,99212
1573,DTACTh2,Thailand,66,99221
1573,DTACTh2,Thailand,66,99234
1573,DTACTh2,Thailand,66,99250
1573,DTACTh2,Thailand,66,99253
1573,DTACTh2,Thailand,66,99257
1573,DTACTh2,Thailand,66,99258
1573,DTACTh2,Thailand,66,99270
1573,DTACTh2,Thailand,66,99271
1573,DTACTh2,Thailand,66,99274
1573,DTACTh2,Thailand,66,99296
1573,DTACTh2,Thailand,66,99306
1573,DTACTh2,Thailand,66,99307
1573,DTACTh2,Thailand,66,99308
1573,DTACTh2,Thailand,66,99314
1573,DTACTh2,Thailand,66,99320
1573,DTACTh2,Thailand,66,99325
1573,DTACTh2,Thailand,66,99332
1573,DTACTh2,Thailand,66,99343
1573,DTACTh2,Thailand,66,99348
1573,DTACTh2,Thailand,66,99351
1573,DTACTh2,Thailand,66,99376
1573,DTACTh2,Thailand,66,99385
1573,DTACTh2,Thailand,66,99392
1573,DTACTh2,Thailand,66,99404
1573,DTACTh2,Thailand,66,99414
1573,DTACTh2,Thailand,66,99416
1573,DTACTh2,Thailand,66,99419
1573,DTACTh2,Thailand,66,99428
1573,DTACTh2,Thailand,66,99435
1573,DTACTh2,Thailand,66,99443
1573,DTACTh2,Thailand,66,99465
1573,DTACTh2,Thailand,66,99470
1573,DTACTh2,Thailand,66,99473
1573,DTACTh2,Thailand,66,99480
1573,DTACTh2,Thailand,66,99482
1573,DTACTh2,Thailand,66,99484
1573,DTACTh2,Thailand,66,99504
1576,Hormud Somal,Somalia,252,61
1578,TaiwanMob,Taiwan,886,929
1578,TaiwanMob,Taiwan,886,9315
1578,TaiwanMob,Taiwan,886,9316
1578,TaiwanMob,Taiwan,886,9317
1578,TaiwanMob,Taiwan,886,956
1578,TaiwanMob,Taiwan,886,9603
1583,SmarToneCom,Macau,853,6255
1583,SmarToneCom,Macau,853,6263
1583,SmarToneCom,Macau,853,6268
1583,SmarToneCom,Macau,853,65477
1583,SmarToneCom,Macau,853,6548
1583,SmarToneCom,Macau,853,6641
1583,SmarToneCom,Macau,853,6678
1587,CVMovel,Cap Verde,238,99
1588,Sure,Guernsey,44,3004
1588,Sure,Guernsey,44,7406
1588,Sure,Guernsey,44,8702
1588,Sure,Guernsey,44,8710
1588,Sure,Guernsey,44,9051
1594,MIC2Touch,Lebanon,961,37
1594,MIC2Touch,Lebanon,961,700
1595,TelfonicaPAN,Panama,507,645
1595,TelfonicaPAN,Panama,507,647
1595,TelfonicaPAN,Panama,507,649
1595,TelfonicaPAN,Panama,507,661
1595,TelfonicaPAN,Panama,507,662
1595,TelfonicaPAN,Panama,507,685
1595,TelfonicaPAN,Panama,507,020
1596,BelizeTelem,Belize,501,629
1596,BelizeTelem,Belize,501,634
1596,BelizeTelem,Belize,501,638
1598,TelecelParag,Paraguay,595,985
1599,AlfaTelKyrgy,Kyrgyzstan,996,05
1607,Smart,Uganda,256,20
1607,Smart,Uganda,256,74
1608,TelSouthAfrc,South Africa,27,815
1609,Cable&Wire1,Panama,507,01
1610,T-MobilePo,Poland,48,606
1610,T-MobilePo,Poland,48,664
1610,T-MobilePo,Poland,48,698
1610,T-MobilePo,Poland,48,787
1611,B Mobile,Brunei,673,811
1612,True Move,THAILAND,66,830
1614,LLC TE Mob,Russia,7,950
1614,LLC TE Mob,Russia,7,958
1614,LLC TE Mob,Russia,7,991
1614,LLC TE Mob,Russia,7,995
1617,VodaMalta,Malta,356,9696
1617,VodaMalta,Malta,356,9813
1617,VodaMalta,Malta,356,99
1617,VodaMalta,Malta,356,994159
1618,VODACOM,SouthAfrica,27,607
1618,VODACOM,SouthAfrica,27,79
1618,VODACOM,SouthAfrica,27,818
1624,Hola,Paraguay,595,961
1625,ClaroElSalva,El Salvador,503,6308
1625,ClaroElSalva,El Salvador,503,6309
1625,ClaroElSalva,El Salvador,503,6310
1625,ClaroElSalva,El Salvador,503,7000
1625,ClaroElSalva,El Salvador,503,7042
1625,ClaroElSalva,El Salvador,503,7053
1625,ClaroElSalva,El Salvador,503,7057
1625,ClaroElSalva,El Salvador,503,7087
1625,ClaroElSalva,El Salvador,503,7099
1625,ClaroElSalva,El Salvador,503,7613
1625,ClaroElSalva,El Salvador,503,7624
1625,ClaroElSalva,El Salvador,503,7631
1625,ClaroElSalva,El Salvador,503,7636
1625,ClaroElSalva,El Salvador,503,7640
1625,ClaroElSalva,El Salvador,503,7645
1625,ClaroElSalva,El Salvador,503,7646
1625,ClaroElSalva,El Salvador,503,7651
1625,ClaroElSalva,El Salvador,503,7655
1625,ClaroElSalva,El Salvador,503,7668
1625,ClaroElSalva,El Salvador,503,7689
1625,ClaroElSalva,El Salvador,503,7744
1625,ClaroElSalva,El Salvador,503,7746
1625,ClaroElSalva,El Salvador,503,7806
1625,ClaroElSalva,El Salvador,503,7851
1625,ClaroElSalva,El Salvador,503,7855
1625,ClaroElSalva,El Salvador,503,7952
1625,ClaroElSalva,El Salvador,503,7954
